zacatek_14_dni;zacatek_tyden;datum_zobrazeni;datum;kraj_kod;kraj;okres_kod;okres;incidence14_100;incidence_65_14_100
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ052;Královéhradecký kraj;CZ0525;Trutnov;143.247046000000;38.918077400000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ053;Pardubický kraj;CZ0531;Chrudim;272.432680400000;249.123454500000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ053;Pardubický kraj;CZ0532;Pardubice;232.556813900000;94.371997200000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ053;Pardubický kraj;CZ0533;Svitavy;263.579116800000;173.456471800000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;253.841981500000;142.298114500000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;249.697097400000;195.107309000000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ063;Kraj Vysočina;CZ0632;Jihlava;267.539690900000;201.342281800000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;434.289507800000;249.584026600000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ063;Kraj Vysočina;CZ0634;Třebíč;262.611677600000;122.769325200000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;333.451818700000;187.082784100000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ064;Jihomoravský kraj;CZ0641;Blansko;297.793578600000;245.448054200000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ064;Jihomoravský kraj;CZ0642;Brno-město;320.181672200000;144.732370900000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;289.794428400000;176.691274300000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ064;Jihomoravský kraj;CZ0644;Břeclav;159.943589700000;133.903503000000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ064;Jihomoravský kraj;CZ0645;Hodonín;402.746471000000;378.977699800000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ064;Jihomoravský kraj;CZ0646;Vyškov;173.385348900000;56.561085900000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ064;Jihomoravský kraj;CZ0647;Znojmo;149.539575500000;141.087253600000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ071;Olomoucký kraj;CZ0711;Jeseník;337.126000800000;321.428571400000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ071;Olomoucký kraj;CZ0712;Olomouc;377.114901100000;202.011610300000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ071;Olomoucký kraj;CZ0713;Prostějov;243.911418700000;115.493958700000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ071;Olomoucký kraj;CZ0714;Přerov;213.879794900000;73.402576400000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ071;Olomoucký kraj;CZ0715;Šumperk;285.673949600000;159.229484600000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ072;Zlínský kraj;CZ0721;Kroměříž;368.320628800000;220.115897700000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;601.859013100000;369.291231800000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ072;Zlínský kraj;CZ0723;Vsetín;131.859851800000;89.013660100000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ072;Zlínský kraj;CZ0724;Zlín;301.588295400000;178.425395800000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;205.246896700000;113.000154000000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;206.838721600000;104.585106100000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ080;Moravskoslezský kraj;CZ0803;Karviná;143.713158200000;75.587293300000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;157.675636800000;87.471403500000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ080;Moravskoslezský kraj;CZ0805;Opava;219.591910800000;150.037509300000
2020-09-19;2020-09-26;2020-10-03;2020-10-02;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;273.938371600000;185.660797700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ010;Hl. m. Praha;CZ0100;Praha;468.028969700000;209.423249900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0201;Benešov;464.723278400000;396.204265300000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0202;Beroun;340.844537000000;114.318376600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0203;Kladno;289.519049900000;162.449234600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0204;Kolín;330.335304900000;198.521018400000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0205;Kutná Hora;211.003850800000;138.234370000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0206;Mělník;379.681982000000;146.692093200000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;339.048057300000;287.607852900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0208;Nymburk;382.610074700000;491.881313700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ0209;Praha-východ;420.676322200000;158.318940700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ020A;Praha-západ;466.726486200000;333.347578900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ020B;Příbram;358.805949400000;224.110956000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ020;Středočeský kraj;CZ020C;Rakovník;230.373276600000;180.676245300000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ031;Jihočeský kraj;CZ0311;České Budějovice;297.596259300000;157.836586500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;199.818051800000;114.025085500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;176.421294000000;81.371103000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ031;Jihočeský kraj;CZ0314;Písek;259.823711000000;133.324868200000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ031;Jihočeský kraj;CZ0315;Prachatice;200.086311700000;79.302141100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ031;Jihočeský kraj;CZ0316;Strakonice;223.252133600000;155.426408900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ031;Jihočeský kraj;CZ0317;Tábor;294.361323600000;176.334945900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ032;Plzeňský kraj;CZ0321;Domažlice;162.740485300000;24.199403000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ032;Plzeňský kraj;CZ0322;Klatovy;150.454256100000;110.771178300000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;421.041795300000;237.706135700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;275.642641100000;185.013876000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;422.610935300000;196.540880500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ032;Plzeňský kraj;CZ0326;Rokycany;196.559200700000;99.157164100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ032;Plzeňský kraj;CZ0327;Tachov;123.306831500000;72.704611500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ041;Karlovarský kraj;CZ0411;Cheb;282.646179300000;351.294384600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;200.317023400000;170.019835600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ041;Karlovarský kraj;CZ0413;Sokolov;146.238606900000;141.409380100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ042;Ústecký kraj;CZ0421;Děčín;250.883883200000;322.888383300000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ042;Ústecký kraj;CZ0422;Chomutov;221.695772500000;369.084757600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ042;Ústecký kraj;CZ0423;Litoměřice;371.862151900000;174.187126700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ042;Ústecký kraj;CZ0424;Louny;139.576195900000;118.574731700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ042;Ústecký kraj;CZ0425;Most;156.658430900000;93.396843100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ042;Ústecký kraj;CZ0426;Teplice;192.140820600000;75.546719600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;303.340092800000;120.979516900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ051;Liberecký kraj;CZ0511;Česká Lípa;93.901258400000;60.691887500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;196.322807600000;83.765247800000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ051;Liberecký kraj;CZ0513;Liberec;436.723491900000;186.225074400000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ051;Liberecký kraj;CZ0514;Semily;256.420637800000;68.200136400000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;157.654778600000;199.385228800000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ052;Královéhradecký kraj;CZ0522;Jičín;152.414266900000;99.788682700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ052;Královéhradecký kraj;CZ0523;Náchod;384.692337000000;157.232704400000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;98.257813300000;36.592059500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ052;Královéhradecký kraj;CZ0525;Trutnov;140.704199000000;38.918077400000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ053;Pardubický kraj;CZ0531;Chrudim;272.432680400000;258.350249100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ053;Pardubický kraj;CZ0532;Pardubice;229.136860800000;97.231754700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ053;Pardubický kraj;CZ0533;Svitavy;271.246872900000;206.272561000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;242.270837000000;156.527926000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;247.589948900000;200.110060500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ063;Kraj Vysočina;CZ0632;Jihlava;293.061569300000;223.713646500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;431.523332600000;236.784845700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ063;Kraj Vysočina;CZ0634;Třebíč;269.831242600000;162.230894000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;334.298143100000;187.082784100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ064;Jihomoravský kraj;CZ0641;Blansko;281.300395800000;236.522670400000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ064;Jihomoravský kraj;CZ0642;Brno-město;302.087867700000;151.025082700000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;286.678359300000;193.634273200000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ064;Jihomoravský kraj;CZ0644;Břeclav;159.083678000000;146.861906600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ064;Jihomoravský kraj;CZ0645;Hodonín;425.482158900000;451.014783200000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ064;Jihomoravský kraj;CZ0646;Vyškov;177.719982600000;50.904977300000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ064;Jihomoravský kraj;CZ0647;Znojmo;148.665075000000;145.496230300000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ071;Olomoucký kraj;CZ0711;Jeseník;337.126000800000;309.523809500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ071;Olomoucký kraj;CZ0712;Olomouc;374.142148500000;204.138048300000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ071;Olomoucký kraj;CZ0713;Prostějov;258.638145900000;124.378109400000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ071;Olomoucký kraj;CZ0714;Přerov;218.512570200000;77.072705200000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ071;Olomoucký kraj;CZ0715;Šumperk;288.165292200000;159.229484600000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ072;Zlínský kraj;CZ0721;Kroměříž;385.407668200000;224.608058900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;627.170840700000;389.619189500000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ072;Zlínský kraj;CZ0723;Vsetín;138.836563500000;99.284467100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ072;Zlínský kraj;CZ0724;Zlín;324.546573900000;193.294178800000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;199.788202600000;113.000154000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;211.031398400000;111.715908800000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ080;Moravskoslezský kraj;CZ0803;Karviná;150.614637600000;87.522129100000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;169.550789300000;107.657112000000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ080;Moravskoslezský kraj;CZ0805;Opava;226.968383300000;144.266835900000
2020-09-20;2020-09-27;2020-10-04;2020-10-03;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;292.679879400000;227.434477200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ010;Hl. m. Praha;CZ0100;Praha;483.207063100000;220.969398700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0201;Benešov;498.923692800000;425.552729400000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0202;Beroun;338.740558300000;114.318376600000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0203;Kladno;293.123021500000;168.697282000000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0204;Kolín;345.926351700000;213.410094700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0205;Kutná Hora;213.641398900000;144.517750500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0206;Mělník;381.511774700000;146.692093200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;339.048057300000;266.766704100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0208;Nymburk;391.531035000000;491.881313700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ0209;Praha-východ;421.216343100000;161.917098400000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ020A;Praha-západ;492.172119600000;346.168639600000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ020B;Příbram;384.000556000000;232.567973200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ020;Středočeský kraj;CZ020C;Rakovník;223.174111800000;180.676245300000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ031;Jihočeský kraj;CZ0311;České Budějovice;301.169456300000;160.467196200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;203.067125800000;122.796245900000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;175.318660900000;81.371103000000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ031;Jihočeský kraj;CZ0314;Písek;259.823711000000;139.673671500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ031;Jihočeský kraj;CZ0315;Prachatice;211.856094700000;79.302141100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ031;Jihočeský kraj;CZ0316;Strakonice;221.839145400000;155.426408900000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ031;Jihočeský kraj;CZ0317;Tábor;300.209561800000;189.899172500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ032;Plzeňský kraj;CZ0321;Domažlice;172.408236900000;24.199403000000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ032;Plzeňský kraj;CZ0322;Klatovy;165.499681700000;110.771178300000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;436.998147000000;247.610558100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;283.518145100000;177.304964500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;431.363232800000;203.092243100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ032;Plzeňský kraj;CZ0326;Rokycany;190.480050200000;99.157164100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ032;Plzeňský kraj;CZ0327;Tachov;125.147232000000;93.477357700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ041;Karlovarský kraj;CZ0411;Cheb;278.280987400000;340.485326700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;212.510233500000;174.067926900000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ041;Karlovarský kraj;CZ0413;Sokolov;143.971341700000;141.409380100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ042;Ústecký kraj;CZ0421;Děčín;247.024131100000;319.219197100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ042;Ústecký kraj;CZ0422;Chomutov;232.100267300000;386.660222300000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ042;Ústecký kraj;CZ0423;Litoměřice;372.697797200000;174.187126700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ042;Ústecký kraj;CZ0424;Louny;144.190285000000;118.574731700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ042;Ústecký kraj;CZ0425;Most;174.562251500000;93.396843100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ042;Ústecký kraj;CZ0426;Teplice;199.113672900000;79.522862800000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;299.988268600000;116.807809400000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ051;Liberecký kraj;CZ0511;Česká Lípa;93.901258400000;60.691887500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;206.249241700000;89.000575800000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ051;Liberecký kraj;CZ0513;Liberec;480.566658600000;217.740087000000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ051;Liberecký kraj;CZ0514;Semily;248.323143900000;74.400148800000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;160.698307100000;199.385228800000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ052;Královéhradecký kraj;CZ0522;Jičín;141.170591500000;93.918760200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ052;Královéhradecký kraj;CZ0523;Náchod;381.964022600000;161.370407100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;96.998097800000;36.592059500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ052;Královéhradecký kraj;CZ0525;Trutnov;141.551814700000;38.918077400000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ053;Pardubický kraj;CZ0531;Chrudim;278.168105300000;272.190441000000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ053;Pardubický kraj;CZ0532;Pardubice;232.556813900000;100.091512200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ053;Pardubický kraj;CZ0533;Svitavy;277.956159600000;210.960573800000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;245.886819700000;160.085378800000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;250.750671600000;205.112812000000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ063;Kraj Vysočina;CZ0632;Jihlava;310.662864700000;250.559284100000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;432.906420200000;236.784845700000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ063;Kraj Vysočina;CZ0634;Třebíč;276.148362000000;157.846275200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;346.146684900000;195.586547000000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ064;Jihomoravský kraj;CZ0641;Blansko;294.128426900000;236.522670400000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ064;Jihomoravský kraj;CZ0642;Brno-město;303.399012900000;159.834879200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;294.691108500000;200.895558500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ064;Jihomoravský kraj;CZ0644;Břeclav;157.363854400000;155.500842200000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ064;Jihomoravský kraj;CZ0645;Hodonín;436.525207300000;469.807065800000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ064;Jihomoravský kraj;CZ0646;Vyškov;170.134373600000;50.904977300000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ064;Jihomoravský kraj;CZ0647;Znojmo;147.790574600000;145.496230300000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ071;Olomoucký kraj;CZ0711;Jeseník;326.590813300000;309.523809500000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ071;Olomoucký kraj;CZ0712;Olomouc;375.416185300000;206.264486300000
2020-09-21;2020-09-28;2020-10-05;2020-10-04;CZ071;Olomoucký kraj;CZ0713;Prostějov;255.876884500000;128.820184700000
